"integrated_intensity"	"physical_size"	"local_intensity"	"volume_levelling"	"size"	"leaf"	"intensity"	"spot"	"branch"	"spot_base"	"x"	"y"	"z"	"node"	"parent"	"node_children"	"parent_children"	
5	0.00122386	1	4.99388	1	1	5	0	0	0	432	331	19	172995800	173401592	0	2	
609	0.10158	10	608.492	83	0	5	0	0	0	436	336	23	173059640	173401592	1	2	
494	0.0734316	9	493.559	60	0	6	0	0	0	435	335	23	172817664	173059640	1	1	
392	0.052626	8	391.632	43	0	7	0	0	0	435	336	22	172628368	172817664	1	1	
294	0.0354919	7	293.716	29	0	8	0	0	0	432	337	21	172488448	172628368	1	1	
246	0.0281488	6	245.747	23	0	9	0	0	0	433	336	22	172380408	172488448	1	1	
183	0.0195818	5	182.804	16	0	10	0	0	0	432	334	22	172297144	172380408	1	1	
143	0.0146863	4	142.838	12	0	11	0	0	0	432	336	22	172227104	172297144	1	1	
88	0.00856702	3	87.8972	7	0	12	0	0	0	432	336	21	172172808	172227104	1	1	
40	0.00367158	2	39.9523	3	0	13	0	0	0	432	335	21	172131672	172172808	1	1	
14	0.00122386	1	13.9829	1	1	14	0	0	0	431	335	21	172092328	172131672	0	1	
204	0.0893418	4	203.821	73	0	2	0	0	0	440	332	19	174370072	175553824	1	3	
132	0.0452828	3	131.864	37	0	3	0	0	0	439	332	19	173745456	174370072	1	1	
75	0.0220295	2	74.9119	18	0	4	0	0	0	439	331	19	173299672	173745456	3	1	
5	0.00122386	1	4.99388	1	1	5	0	0	0	441	329	17	172951104	173299672	0	3	
5	0.00122386	1	4.99388	1	1	5	0	0	0	440	330	18	172973008	173299672	0	3	
5	0.00122386	1	4.99388	1	1	5	0	0	0	439	330	19	172995576	173299672	0	3	
54	0.0281488	2	53.9437	23	0	2	0	0	0	442	340	23	174587232	175553824	1	3	
24	0.00979088	1	23.9706	8	1	3	0	0	0	443	340	22	173852552	174587232	0	1	
298	0.228862	5	297.771	187	0	1	0	0	0	310	319	22	175407912	149190992	2	552	
74	0.0367158	3	73.9266	30	0	2	0	0	0	309	318	22	174427928	175407912	1	2	
34	0.0122386	2	33.9633	10	0	3	0	0	0	307	319	20	173780160	174427928	1	1	
16	0.00489544	1	15.9804	4	1	4	0	0	0	306	319	20	173326560	173780160	0	1	
110	0.052626	4	109.895	43	0	2	0	0	0	311	321	20	174367272	175407912	1	2	
54	0.0183579	3	53.9449	15	0	3	0	0	0	312	323	18	173698776	174367272	1	1	
30	0.00856702	2	29.9657	7	0	4	0	0	0	312	322	18	173267912	173698776	1	1	
10	0.00244772	1	9.98776	2	1	5	0	0	0	311	322	18	172972784	173267912	0	1	
66	0.0624169	3	65.9376	51	0	1	0	0	0	374	341	19	175196864	149190992	1	552	
28	0.0159102	2	27.9682	13	0	2	0	0	0	374	340	18	174246520	175196864	1	1	
6	0.00244772	1	5.99266	2	1	3	0	0	0	374	340	17	173659304	174246520	0	1	
9	0.0110147	1	8.98899	9	1	1	0	0	0	347	341	16	174966832	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	347	343	16	174968064	149190992	0	552	
25	0.0257011	2	24.9743	21	0	1	0	0	0	431	351	17	175042456	149190992	1	552	
8	0.00489544	1	7.99021	4	1	2	0	0	0	429	350	16	174190528	175042456	0	1	
2	0.00244772	1	1.99755	2	1	1	0	0	0	407	363	16	174980120	149190992	0	552	
6	0.00734316	1	5.99266	6	1	1	0	0	0	429	370	16	174982248	149190992	0	552	
4	0.00489544	1	3.9951	4	1	1	0	0	0	310	373	16	174983704	149190992	0	552	
28	0.0330442	2	27.967	27	0	1	0	0	0	270	379	18	174985048	149190992	1	552	
2	0.00122386	1	1.99755	1	1	2	0	0	0	269	378	16	174203184	174985048	0	1	
8	0.00979088	1	7.99021	8	1	1	0	0	0	388	379	17	174985384	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	254	385	16	174990272	149190992	0	552	
6	0.00734316	1	5.99266	6	1	1	0	0	0	361	388	16	174990832	149190992	0	552	
4	0.00489544	1	3.9951	4	1	1	0	0	0	425	402	16	174998112	149190992	0	552	
284	0.24722	5	283.753	202	0	1	0	0	0	380	424	23	175532024	149190992	4	552	
95	0.0403874	4	94.9192	33	0	2	0	0	0	379	423	23	174614288	175532024	1	4	
61	0.0195818	3	60.9413	16	0	3	0	0	0	379	425	22	173874272	174614288	1	1	
40	0.0110147	2	39.9559	9	0	4	0	0	0	380	424	22	173392064	173874272	1	1	
20	0.00489544	1	19.9755	4	1	5	0	0	0	379	424	22	173054992	173392064	0	1	
8	0.00489544	1	7.99021	4	1	2	0	0	0	373	428	19	174409936	175532024	0	4	
6	0.00367158	1	5.99266	3	1	2	0	0	0	375	432	17	174288960	175532024	0	4	
26	0.0159102	1	25.9682	13	1	2	0	0	0	379	429	17	174286944	175532024	0	4	
660	0.374501	10	659.625	306	0	1	0	0	0	305	435	23	175534824	149190992	4	552	
55	0.0269249	3	54.9462	22	0	2	0	0	0	306	433	19	174411840	175534824	1	4	
29	0.0110147	2	28.967	9	0	3	0	0	0	307	433	18	173735456	174411840	1	1	
8	0.00244772	1	7.99021	2	1	4	0	0	0	306	432	18	173292928	173735456	0	1	
432	0.143192	9	431.714	117	0	2	0	0	0	300	430	21	174514480	175534824	1	4	
344	0.0893418	8	343.732	73	0	3	0	0	0	300	431	20	173809328	174514480	1	1	
278	0.0624169	7	277.75	51	0	4	0	0	0	300	430	20	173346816	173809328	1	1	
198	0.0379397	6	197.81	31	0	5	0	0	0	298	428	20	173022608	173346816	1	1	
143	0.0244772	5	142.853	20	0	6	0	0	0	300	429	20	172788880	173022608	1	1	
95	0.0146863	4	94.8972	12	0	7	0	0	0	300	428	20	172616240	172788880	1	1	
60	0.00856702	3	59.9315	7	0	8	0	0	0	299	428	19	172470376	172616240	1	1	
28	0.00367158	2	27.967	3	0	9	0	0	0	301	427	19	172366536	172470376	1	1	
10	0.00122386	1	9.98776	1	1	10	0	0	0	300	427	19	172286416	172366536	0	1	
10	0.0061193	1	9.98776	5	1	2	0	0	0	304	435	21	174515712	175534824	0	4	
2	0.00122386	1	1.99755	1	1	2	0	0	0	305	433	23	174615408	175534824	0	4	
4	0.00489544	1	3.9951	4	1	1	0	0	0	263	431	16	175011288	149190992	0	552	
13	0.0159102	1	12.9841	13	1	1	0	0	0	377	446	16	175015432	149190992	0	552	
426	0.208056	10	425.792	170	0	1	0	0	0	377	460	22	175398056	149190992	1	552	
349	0.113819	9	348.772	93	0	2	0	0	0	378	458	20	174474064	175398056	1	1	
295	0.0807748	8	294.758	66	0	3	0	0	0	378	462	20	173814888	174474064	1	1	
211	0.0465067	7	210.814	38	0	4	0	0	0	378	461	20	173323840	173814888	1	1	
143	0.0257011	6	142.871	21	0	5	0	0	0	378	461	19	173008992	173323840	1	1	
108	0.017134	5	107.897	14	0	6	0	0	0	378	457	18	172766024	173008992	1	1	
84	0.0122386	4	83.9143	10	0	7	0	0	0	379	458	18	172597912	172766024	1	1	
63	0.00856702	3	62.9315	7	0	8	0	0	0	377	458	18	172464920	172597912	1	1	
47	0.0061193	2	46.9449	5	0	9	0	0	0	378	460	18	172360896	172464920	1	1	
20	0.00244772	1	19.9755	2	1	10	0	0	0	378	459	18	172282464	172360896	0	1	
10	0.0122386	1	9.98776	10	1	1	0	0	0	293	463	16	175021664	149190992	0	552	
9	0.0110147	1	8.98899	9	1	1	0	0	0	421	317	18	175028608	149190992	0	552	
5	0.0061193	1	4.99388	5	1	1	0	0	0	450	337	17	175034392	149190992	0	552	
8	0.00979088	1	7.99021	8	1	1	0	0	0	357	358	17	175045144	149190992	0	552	
269	0.199489	4	268.801	163	0	1	0	0	0	306	369	21	175360432	149190992	1	552	
179	0.0893418	3	178.821	73	0	2	0	0	0	305	368	21	174494632	175360432	2	1	
29	0.0110147	2	28.967	9	0	3	0	0	0	308	367	17	173667480	174494632	1	2	
8	0.00244772	1	7.99021	2	1	4	0	0	0	307	367	17	173246400	173667480	0	1	
52	0.0183579	2	51.9449	15	0	3	0	0	0	307	366	20	173790712	174494632	1	2	
28	0.00856702	1	27.9657	7	1	4	0	0	0	306	367	20	173307960	173790712	0	1	
7	0.00856702	1	6.99143	7	1	1	0	0	0	315	369	17	175052160	149190992	0	552	
8	0.00979088	1	7.99021	8	1	1	0	0	0	389	369	18	175052832	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	281	376	17	175056192	149190992	0	552	
98	0.0966849	2	97.9033	79	0	1	0	0	0	434	382	19	175137664	149190992	1	552	
38	0.0232533	1	37.9535	19	1	2	0	0	0	432	380	19	174322928	175137664	0	1	
1	0.00122386	1	0.998776	1	1	1	0	0	0	332	394	17	175066232	149190992	0	552	
3	0.00367158	1	2.99633	3	1	1	0	0	0	286	408	17	175073400	149190992	0	552	
554	0.416112	11	553.584	340	0	1	0	0	0	229	423	24	175595704	149190992	5	552	
16	0.00979088	1	15.9804	8	1	2	0	0	0	226	416	22	174510944	175595704	0	5	
111	0.0367158	10	110.927	30	0	2	0	0	0	230	419	24	174660664	175595704	1	5	
77	0.0159102	9	76.9523	13	0	3	0	0	0	229	418	24	173929688	174660664	1	1	
71	0.0134625	8	70.9462	11	0	4	0	0	0	229	421	24	173426528	173929688	1	1	
63	0.0110147	7	62.9449	9	0	5	0	0	0	229	420	24	173078944	173426528	1	1	
43	0.0061193	6	42.9572	5	0	7	0	0	0	228	421	24	172645832	173078944	1	1	
36	0.00489544	4	35.9608	4	0	8	0	0	0	228	419	24	172502184	172645832	1	1	
20	0.00244772	3	19.978	2	0	9	0	0	0	228	420	24	172390384	172502184	1	1	
11	0.00122386	2	10.9865	1	1	11	0	0	0	227	420	24	172234344	172390384	0	1	
4	0.00244772	1	3.9951	2	1	2	0	0	0	232	418	22	174563528	175595704	0	5	
6	0.00367158	1	5.99266	3	1	2	0	0	0	241	410	22	174559016	175595704	0	5	
209	0.108924	3	208.782	89	0	2	0	0	0	237	419	22	174563080	175595704	2	5	
24	0.00979088	1	23.9706	8	1	3	0	0	0	236	412	19	173679536	174563080	0	2	
65	0.0257011	2	64.9229	21	0	3	0	0	0	237	416	22	173838976	174563080	1	2	
8	0.00244772	1	7.99021	2	1	4	0	0	0	237	415	22	173369640	173838976	0	1	
2	0.00244772	1	1.99755	2	1	1	0	0	0	246	419	17	175082320	149190992	0	552	
30	0.0293726	2	29.9706	24	0	1	0	0	0	323	436	18	175171296	149190992	1	552	
12	0.00734316	1	11.9853	6	1	2	0	0	0	324	436	17	174290192	175171296	0	1	
5	0.0061193	1	4.99388	5	1	1	0	0	0	251	436	17	175090384	149190992	0	552	
24	0.0195818	3	23.9804	16	0	1	0	0	0	285	438	17	175092624	149190992	1	552	
15	0.00856702	2	14.9829	7	0	2	0	0	0	285	437	17	174291088	175092624	1	1	
3	0.00122386	1	2.99633	1	1	3	0	0	0	284	436	17	173688792	174291088	0	1	
11	0.0134625	1	10.9865	11	1	1	0	0	0	243	441	17	175092512	149190992	0	552	
1573	0.686585	17	1572.31	561	0	1	0	0	0	237	442	24	175599064	149190992	1	552	
1310	0.36471	16	1309.27	298	0	2	0	0	0	231	440	24	174663480	175599064	4	1	
89	0.0342681	2	88.8972	28	0	3	0	0	0	232	440	23	173906224	174663480	2	4	
4	0.00122386	1	3.9951	1	1	4	0	0	0	232	437	21	173371400	173906224	0	2	
16	0.00489544	1	15.9804	4	1	4	0	0	0	232	439	23	173393536	173906224	0	2	
1011	0.203161	15	1010.39	166	0	3	0	0	0	231	445	22	173876688	174663480	1	4	
903	0.159102	14	902.364	130	0	4	0	0	0	230	442	21	173372648	173876688	1	1	
759	0.115043	13	758.425	94	0	5	0	0	0	230	446	21	173040864	173372648	2	1	
547	0.0709839	12	546.574	58	0	6	0	0	0	236	445	19	172777336	173040864	1	2	
487	0.0587453	11	486.589	48	0	7	0	0	0	231	447	19	172606760	172777336	1	1	
438	0.0501783	10	437.599	41	0	8	0	0	0	235	444	19	172471624	172606760	2	1	
9	0.00122386	1	8.98899	1	1	9	0	0	0	234	443	17	172354304	172471624	0	2	
325	0.0330442	9	324.703	27	0	9	0	0	0	235	444	18	172367208	172471624	1	2	
289	0.0281488	8	288.719	23	0	10	0	0	0	232	447	19	172286992	172367208	1	1	
239	0.0220295	7	238.758	18	0	11	0	0	0	235	444	17	172220496	172286992	1	1	
184	0.0159102	6	183.809	13	0	12	0	0	0	234	444	18	172168104	172220496	1	1	
136	0.0110147	5	135.857	9	0	13	0	0	0	235	445	18	172122752	172168104	1	1	
110	0.00856702	4	109.88	7	0	14	0	0	0	235	446	18	172087104	172122752	1	1	
96	0.00734316	3	95.8899	6	0	15	0	0	0	233	445	18	172054256	172087104	1	1	
66	0.00489544	2	65.9217	4	0	16	0	0	0	234	445	18	172029432	172054256	1	1	
34	0.00244772	1	33.9584	2	1	17	0	0	0	234	446	18	172009424	172029432	0	1	
97	0.0159102	4	96.9045	13	0	6	0	0	0	230	443	20	172789456	173040864	1	2	
85	0.0134625	3	84.9058	11	0	7	0	0	0	230	445	21	172626736	172789456	1	1	
50	0.00734316	2	49.9413	6	0	8	0	0	0	229	443	21	172486704	172626736	1	1	
18	0.00244772	1	17.978	2	1	9	0	0	0	229	444	21	172373608	172486704	0	1	
3	0.00122386	1	2.99633	1	1	3	0	0	0	233	452	21	173843632	174663480	0	4	
3	0.00122386	1	2.99633	1	1	3	0	0	0	234	453	21	173843968	174663480	0	4	
21	0.0232533	2	20.9767	19	0	1	0	0	0	248	449	18	175176744	149190992	1	552	
4	0.00244772	1	3.9951	2	1	2	0	0	0	247	448	17	174292768	175176744	0	1	
40	0.0477305	2	39.9523	39	0	1	0	0	0	378	449	20	175095720	149190992	1	552	
2	0.00122386	1	1.99755	1	1	2	0	0	0	377	448	18	174357008	175095720	0	1	
26	0.0318204	1	25.9682	26	1	1	0	0	0	335	454	19	175096840	149190992	0	552	
2	0.00244772	1	1.99755	2	1	1	0	0	0	261	461	17	175098968	149190992	0	552	
11	0.0134625	1	10.9865	11	1	1	0	0	0	305	462	17	175099192	149190992	0	552	
47	0.0501783	2	46.9498	41	0	1	0	0	0	357	465	19	175259200	149190992	1	552	
12	0.00734316	1	11.9853	6	1	2	0	0	0	362	463	19	174361336	175259200	0	1	
21	0.0183579	3	20.9816	15	0	1	0	0	0	368	288	18	175102328	149190992	1	552	
11	0.0061193	2	10.9878	5	0	2	0	0	0	366	287	18	174299112	175102328	1	1	
3	0.00122386	1	2.99633	1	1	3	0	0	0	365	286	18	173694296	174299112	0	1	
2	0.00244772	1	1.99755	2	1	1	0	0	0	363	298	18	175102440	149190992	0	552	
8	0.00979088	1	7.99021	8	1	1	0	0	0	366	308	18	175103672	149190992	0	552	
22	0.0220295	2	21.978	18	0	1	0	0	0	349	309	18	175104680	149190992	1	552	
8	0.00489544	1	7.99021	4	1	2	0	0	0	348	308	18	174300568	175104680	0	1	
1	0.00122386	1	0.998776	1	1	1	0	0	0	355	309	18	175105240	149190992	0	552	
12	0.0146863	1	11.9853	12	1	1	0	0	0	403	313	19	175106360	149190992	0	552	
6	0.00734316	1	5.99266	6	1	1	0	0	0	352	315	19	175107032	149190992	0	552	
107	0.0819986	4	106.918	67	0	1	0	0	0	416	316	21	175271032	149190992	1	552	
66	0.0318204	3	65.9364	26	0	2	0	0	0	416	320	20	174428152	175271032	1	1	
36	0.0134625	2	35.9596	11	0	3	0	0	0	416	319	20	173779488	174428152	1	1	
12	0.00367158	1	11.9853	3	1	4	0	0	0	415	319	20	173326448	173779488	0	1	
13	0.0146863	2	12.9853	12	0	1	0	0	0	356	337	19	175114744	149190992	1	552	
2	0.00122386	1	1.99755	1	1	2	0	0	0	356	337	18	174307736	175114744	0	1	
5	0.0061193	1	4.99388	5	1	1	0	0	0	377	346	18	175119224	149190992	0	552	
9	0.0110147	1	8.98899	9	1	1	0	0	0	445	353	18	175122472	149190992	0	552	
20	0.0244772	1	19.9755	20	1	1	0	0	0	254	355	19	175123144	149190992	0	552	
46	0.0391635	3	45.9608	32	0	1	0	0	0	296	365	19	175207576	149190992	1	552	
24	0.0122386	2	23.9755	10	0	2	0	0	0	296	365	18	174318560	175207576	1	1	
12	0.00489544	1	11.9853	4	1	3	0	0	0	296	364	18	173708464	174318560	0	1	
4	0.00489544	1	3.9951	4	1	1	0	0	0	421	364	18	175130608	149190992	0	552	
37	0.0305965	3	36.9694	25	0	1	0	0	0	271	373	18	175135200	149190992	1	552	
22	0.0122386	2	21.9755	10	0	2	0	0	0	270	372	18	174320800	175135200	1	1	
6	0.00244772	1	5.99266	2	1	3	0	0	0	270	371	18	173710512	174320800	0	1	
77	0.0636407	4	76.9364	52	0	1	0	0	0	433	372	19	175208920	149190992	2	552	
37	0.0183579	3	36.9633	15	0	2	0	0	0	433	370	19	174385712	175208920	1	2	
19	0.00734316	2	18.978	6	0	3	0	0	0	432	371	18	173711184	174385712	1	1	
4	0.00122386	1	3.9951	1	1	4	0	0	0	433	371	18	173276376	173711184	0	1	
6	0.00367158	1	5.99266	3	1	2	0	0	0	435	366	19	174383136	175208920	0	2	
138	0.111371	4	137.889	91	0	1	0	0	0	441	371	21	175361552	149190992	1	552	
81	0.0416112	3	80.9168	34	0	2	0	0	0	441	370	21	174444352	175361552	1	1	
35	0.0134625	2	34.9596	11	0	3	0	0	0	440	369	21	173791400	174444352	1	1	
8	0.00244772	1	7.99021	2	1	4	0	0	0	440	370	20	173335224	173791400	0	1	
50	0.0489544	2	49.951	40	0	1	0	0	0	404	373	20	175293056	149190992	1	552	
20	0.0122386	1	19.9755	10	1	2	0	0	0	403	372	20	174385488	175293056	0	1	
4	0.00489544	1	3.9951	4	1	1	0	0	0	299	376	18	175135984	149190992	0	552	
8	0.00979088	1	7.99021	8	1	1	0	0	0	446	379	19	175137776	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	386	382	18	175139456	149190992	0	552	
18	0.017134	2	17.9829	14	0	1	0	0	0	258	389	18	175144904	149190992	1	552	
8	0.00489544	1	7.99021	4	1	2	0	0	0	258	388	18	174327408	175144904	0	1	
8	0.00979088	1	7.99021	8	1	1	0	0	0	450	387	18	175141472	149190992	0	552	
3	0.00367158	1	2.99633	3	1	1	0	0	0	348	400	18	175151624	149190992	0	552	
18	0.0220295	1	17.978	18	1	1	0	0	0	429	405	18	175153752	149190992	0	552	
2	0.00244772	1	1.99755	2	1	1	0	0	0	383	419	18	175163680	149190992	0	552	
9	0.0110147	1	8.98899	9	1	1	0	0	0	381	437	18	175172080	149190992	0	552	
25	0.0305965	1	24.9694	25	1	1	0	0	0	279	448	19	175174616	149190992	0	552	
142	0.110147	4	141.89	90	0	1	0	0	0	265	447	21	175393280	149190992	2	552	
83	0.0391635	3	82.9217	32	0	2	0	0	0	264	448	20	174470408	175393280	1	2	
47	0.017134	2	46.9486	14	0	3	0	0	0	263	444	20	173811616	174470408	1	1	
20	0.0061193	1	19.9755	5	1	4	0	0	0	263	447	20	173348064	173811616	0	1	
2	0.00122386	1	1.99755	1	1	2	0	0	0	264	447	18	174356112	175393280	0	2	
14	0.0122386	2	13.9878	10	0	1	0	0	0	246	453	18	175178872	149190992	1	552	
8	0.00489544	1	7.99021	4	1	2	0	0	0	245	453	18	174358128	175178872	0	1	
39	0.0465067	2	38.9535	38	0	1	0	0	0	260	465	20	175182232	149190992	1	552	
2	0.00122386	1	1.99755	1	1	2	0	0	0	260	463	20	174474288	175182232	0	1	
14	0.0146863	2	13.9853	12	0	1	0	0	0	301	471	18	175182792	149190992	1	552	
4	0.00244772	1	3.9951	2	1	2	0	0	0	300	470	18	174362120	175182792	0	1	
261	0.230086	4	260.77	188	0	1	0	0	0	277	479	24	175605520	149190992	2	552	
96	0.0489544	3	95.9021	40	0	2	0	0	0	275	477	21	174525032	175605520	1	2	
44	0.017134	2	43.9486	14	0	3	0	0	0	276	476	21	173815928	174525032	1	1	
8	0.00244772	1	7.99021	2	1	4	0	0	0	275	475	21	173351216	173815928	0	1	
32	0.0183579	2	31.9633	15	0	2	0	0	0	277	480	23	174622560	175605520	1	2	
6	0.00244772	1	5.99266	2	1	3	0	0	0	276	480	23	173910384	174622560	0	1	
19	0.0195818	2	18.9804	16	0	1	0	0	0	287	472	18	175183352	149190992	1	552	
6	0.00367158	1	5.99266	3	1	2	0	0	0	286	471	18	174362568	175183352	0	1	
635	0.252115	11	634.748	206	0	1	0	0	0	287	481	24	175605856	149190992	1	552	
565	0.166445	10	564.667	136	0	2	0	0	0	289	481	24	174666856	175605856	1	1	
489	0.119938	9	488.64	98	0	3	0	0	0	294	481	23	173933640	174666856	1	1	
408	0.0868941	8	407.652	71	0	4	0	0	0	292	479	22	173414992	173933640	1	1	
308	0.0562976	7	307.719	46	0	5	0	0	0	289	480	20	173070360	173414992	1	1	
243	0.0403874	6	242.758	33	0	6	0	0	0	291	478	21	172824064	173070360	2	1	
152	0.0220295	5	151.846	18	0	7	0	0	0	289	481	21	172636600	172824064	1	2	
110	0.0146863	4	109.883	12	0	8	0	0	0	292	481	22	172495056	172636600	1	1	
78	0.00979088	3	77.9119	8	0	9	0	0	0	291	479	21	172380168	172495056	1	1	
51	0.0061193	2	50.9388	5	0	10	0	0	0	292	481	21	172296568	172380168	1	1	
11	0.00122386	1	10.9865	1	1	11	0	0	0	291	480	21	172226656	172296568	0	1	
7	0.00122386	1	6.99143	1	1	7	0	0	0	290	482	23	172641944	172824064	0	2	
1	0.00122386	1	0.998776	1	1	1	0	0	0	300	477	18	175184696	149190992	0	552	
25	0.017134	4	24.9829	14	0	1	0	0	0	306	477	19	175263792	149190992	1	552	
18	0.00856702	3	17.9829	7	0	2	0	0	0	307	478	19	174423152	175263792	1	1	
10	0.00367158	2	9.98899	3	0	3	0	0	0	305	479	19	173778560	174423152	1	1	
4	0.00122386	1	3.9951	1	1	4	0	0	0	306	479	19	173325648	173778560	0	1	
4	0.00489544	1	3.9951	4	1	1	0	0	0	412	304	19	175185928	149190992	0	552	
69	0.0685362	2	68.9315	56	0	1	0	0	0	428	309	21	175269240	149190992	2	552	
8	0.00489544	1	7.99021	4	1	2	0	0	0	426	313	20	174426360	175269240	0	2	
18	0.0110147	1	17.978	9	1	2	0	0	0	427	308	21	174365032	175269240	0	2	
34	0.0379397	2	33.9621	31	0	1	0	0	0	416	308	22	175266480	149190992	1	552	
6	0.00367158	1	5.99266	3	1	2	0	0	0	414	309	20	174426136	175266480	0	1	
210	0.190922	3	209.809	156	0	1	0	0	0	437	327	23	175483760	149190992	1	552	
104	0.061193	2	103.878	50	0	2	0	0	0	436	325	23	174367608	175483760	1	1	
12	0.00489544	1	11.9853	4	1	3	0	0	0	437	319	19	173743424	174367608	0	1	
1	0.00122386	1	0.998776	1	1	1	0	0	0	278	324	19	175189624	149190992	0	552	
159	0.0832225	7	158.917	68	0	1	0	0	0	275	328	23	175485888	149190992	2	552	
118	0.0416112	6	117.917	34	0	2	0	0	0	276	327	23	174529256	175485888	1	2	
96	0.0281488	5	95.9156	23	0	3	0	0	0	276	326	22	173849512	174529256	1	1	
69	0.017134	4	68.9315	14	0	4	0	0	0	276	325	22	173377392	173849512	2	1	
35	0.00734316	3	34.9633	6	0	5	0	0	0	274	326	20	173026872	173377392	3	2	
7	0.00122386	2	6.99143	1	1	7	0	0	0	274	326	21	172618560	173026872	0	3	
7	0.00122386	2	6.99143	1	1	7	0	0	0	275	325	21	172618448	173026872	0	3	
6	0.00122386	1	5.99266	1	1	6	0	0	0	275	326	22	172803672	173026872	0	3	
10	0.00244772	1	9.98776	2	1	5	0	0	0	274	327	22	173043376	173377392	0	2	
11	0.00489544	3	10.9902	4	0	2	0	0	0	279	325	23	174583264	175485888	2	2	
4	0.00122386	2	3.9951	1	1	4	0	0	0	278	325	23	173399784	174583264	0	2	
3	0.00122386	1	2.99633	1	1	3	0	0	0	277	326	23	173884376	174583264	0	2	
11	0.0134625	1	10.9865	11	1	1	0	0	0	312	333	19	175191936	149190992	0	552	
4	0.00489544	1	3.9951	4	1	1	0	0	0	453	335	20	175194736	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	263	336	19	175195072	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	262	337	19	175195744	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	405	338	19	175196416	149190992	0	552	
4	0.00489544	1	3.9951	4	1	1	0	0	0	400	343	19	175197648	149190992	0	552	
9	0.0110147	1	8.98899	9	1	1	0	0	0	364	349	20	175199440	149190992	0	552	
8	0.00979088	1	7.99021	8	1	1	0	0	0	362	362	19	175205152	149190992	0	552	
2	0.00244772	1	1.99755	2	1	1	0	0	0	334	374	19	175212504	149190992	0	552	
18	0.0220295	1	17.978	18	1	1	0	0	0	309	376	20	175212840	149190992	0	552	
54	0.0575214	2	53.9425	47	0	1	0	0	0	267	378	21	175214744	149190992	1	552	
14	0.00856702	1	13.9829	7	1	2	0	0	0	267	380	20	174388960	175214744	0	1	
18	0.0220295	1	17.978	18	1	1	0	0	0	255	382	20	175216200	149190992	0	552	
4	0.00489544	1	3.9951	4	1	1	0	0	0	401	380	19	175216760	149190992	0	552	
6	0.00734316	1	5.99266	6	1	1	0	0	0	415	393	19	175224896	149190992	0	552	
2	0.00244772	1	1.99755	2	1	1	0	0	0	291	392	19	175225456	149190992	0	552	
667	0.547065	6	666.453	447	0	1	0	0	0	449	382	25	175625416	149190992	16	552	
6	0.00367158	1	5.99266	3	1	2	0	0	0	447	394	24	174651120	175625416	0	16	
6	0.00367158	1	5.99266	3	1	2	0	0	0	456	371	24	174638184	175625416	0	16	
52	0.0195818	4	51.9608	16	0	2	0	0	0	452	394	21	174604408	175625416	1	16	
42	0.0134625	3	41.9596	11	0	3	0	0	0	450	396	21	173865840	174604408	4	1	
13	0.00367158	2	12.9853	3	0	4	0	0	0	450	397	21	173387648	173865840	1	4	
5	0.00122386	1	4.99388	1	1	5	0	0	0	450	397	22	173051824	173387648	0	1	
9	0.00244772	2	8.99021	2	0	4	0	0	0	451	395	21	173365352	173865840	1	4	
5	0.00122386	1	4.99388	1	1	5	0	0	0	451	395	22	173051488	173365352	0	1	
4	0.00122386	1	3.9951	1	1	4	0	0	0	452	394	22	173387536	173865840	0	4	
4	0.00122386	1	3.9951	1	1	4	0	0	0	450	395	23	173407256	173865840	0	4	
2	0.00122386	1	1.99755	1	1	2	0	0	0	449	397	19	174397656	175625416	0	16	
6	0.00367158	1	5.99266	3	1	2	0	0	0	449	398	22	174453648	175625416	0	16	
2	0.00122386	1	1.99755	1	1	2	0	0	0	451	393	23	174603512	175625416	0	16	
5	0.00244772	2	4.9951	2	0	2	0	0	0	449	396	23	174604744	175625416	1	16	
3	0.00122386	1	2.99633	1	1	3	0	0	0	449	397	23	173897720	174604744	0	1	
158	0.061193	5	157.878	50	0	2	0	0	0	450	381	25	174678976	175625416	1	16	
120	0.0379397	4	119.886	31	0	3	0	0	0	451	379	25	173942176	174678976	1	1	
81	0.0220295	3	80.9119	18	0	4	0	0	0	450	380	25	173433672	173942176	1	1	
33	0.00734316	2	32.9633	6	0	5	0	0	0	450	377	25	173083648	173433672	1	1	
18	0.00367158	1	17.978	3	1	6	0	0	0	449	379	25	172833080	173083648	0	1	
22	0.0134625	1	21.9731	11	1	2	0	0	0	454	376	22	174496984	175625416	0	16	
20	0.00979088	2	19.9804	8	0	2	0	0	0	457	376	23	174598040	175625416	1	16	
12	0.00489544	1	11.9853	4	1	3	0	0	0	458	376	23	173892264	174598040	0	1	
14	0.00856702	1	13.9829	7	1	2	0	0	0	449	390	22	174550096	175625416	0	16	
47	0.0257011	3	46.9486	21	0	2	0	0	0	453	387	23	174600792	175625416	1	16	
13	0.00489544	2	12.9853	4	0	3	0	0	0	454	388	23	173895336	174600792	1	1	
