"stimulation" "img" "nucleus" "gene" "x" "y" "z" "px" "py" "pz" "dist" "ci" "mean" "max" "median" "nMean" "nMinimum" "nMaximum" "nMedian" "nSigma" "nKurtosis" "nSkewness"
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_41.lsm" 3 "cas" 430 344 14 53.2146746323 42.6607663352 3.39983193277 0.0721006567865 0.0385226190575 89.25 136.0 83.7890625 80.3125 32.0 134.0 74.208984375 27.4785457898 -1.04365278257 0.10661873079
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_41.lsm" 3 "cas" 444 405 17 54.9448969014 50.0983449392 4.05774927114 0.164905678901 0.0900870305514 77.9545454545 98.0 76.9140625 83.0 36.0 139.0 80.185546875 26.4683098926 -0.614572602813 0.396303698361
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_41.lsm" 3 "cas" 500 365 26 61.8970345576 45.2113179411 6.27587119234 0.190411193713 0.0892756148518 114.139072848 220.0 101.8359375 101.986754967 4.0 207.0 106.083984375 49.2241115383 -0.949304013588 -0.0402943582007
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 1 "wap" 111 310 21 10.3288521295 28.7782396437 5.04169585253 2.32870100623 0.930670623631 64.8406374502 108.0 60.1328125 79.0039840637 52.0 110.0 78.728515625 10.3797872841 -0.163360326561 0.0859823756982
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 1 "wap" 48 328 20 4.45259506278 30.4451721018 4.85529846676 0.530394978702 0.263282112545 110.006666667 172.0 105.1484375 67.8533333333 39.0 108.0 65.888671875 13.6491938286 -0.571412930921 0.23476094331
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 1 "wap" 188 290 24 17.4188969457 26.9085935281 5.87950629414 1.07764168445 0.547812146706 52.3633440514 97.0 48.7109375 96.1446945338 62.0 145.0 94.271484375 17.5172255081 -0.522748145003 0.409806315406
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 1 "wap" 134 243 29 12.4248113759 22.5319549827 6.87225039343 0.807749487424 0.418278867276 58.1593220339 111.0 52.7421875 77.2644067797 24.0 138.0 78.728515625 22.0888262662 -0.296527856678 -0.302630820069
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 1 "cas" 115 287 16 10.7248241761 26.6961029096 3.90357615894 2.31594234057 0.932529992553 73.4594594595 93.0 72.896484375 81.027027027 60.0 107.0 82.107421875 10.5422074604 -0.331126380943 0.0425043850958
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 1 "cas" 162 210 20 15.0126956856 19.5098221398 4.69345736434 0.0527584061511 0.0107935547404 73.0188679245 97.0 70.103515625 44.5094339623 16.0 75.0 42.912109375 12.7031532147 -0.449534807922 0.183898045143
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 1 "cas" 57 258 29 5.29479564557 23.9999524095 6.8631051109 0.576895008283 0.316501811037 75.8780487805 105.0 71.220703125 60.1219512195 36.0 81.0 59.806640625 11.4175196999 -0.891262140622 -0.0153510316646
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 1 "cas" 119 278 30 11.0752918424 25.8611249092 7.26211032951 0.417889625397 0.218825203154 71.0789473684 91.0 70.103515625 64.8947368421 23.0 110.0 67.916015625 16.2909185009 0.670972883813 -0.131247064447
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 2 "wap" 437 292 19 40.6305487056 27.0846069708 4.65150550796 1.00910599925 0.57664075729 92.4905660377 126.0 93.0546875 84.320754717 65.0 109.0 84.810546875 9.4294415874 -0.291944017196 0.263169696969
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 2 "wap" 448 325 21 41.6232822504 30.1474726288 5.13520016257 2.25719246335 0.965778763277 136.694444444 168.0 134.0390625 79.8888888889 60.0 101.0 78.728515625 9.10816832073 -0.381670277167 -0.0653672532327
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 2 "wap" 437 339 23 40.589128205 31.4852474763 5.41067909994 2.26932064322 0.970224230763 109.622222222 139.0 105.8203125 89.0444444444 68.0 106.0 88.865234375 8.37462497276 -0.445569010107 -0.321499608584
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 2 "wap" 453 294 27 42.080465855 27.2851424083 6.59826299694 0.952247948595 0.556760736038 96.1764705882 121.0 93.7265625 75.0784313725 49.0 111.0 76.025390625 12.3609759117 0.657005270849 0.470360798744
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 2 "cas" 396 331 21 36.7435883867 30.7171226959 5.06347445255 2.20131396006 0.961107545777 65.2380952381 78.0 62.841796875 87.2380952381 59.0 115.0 86.837890625 10.4542085396 2.08657418342 -0.0346167735187
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 2 "cas" 484 367 22 44.9534814716 34.0463331938 5.26482100239 0.0901394652049 0.0323573358138 69.8333333333 89.0 70.103515625 40.0 27.0 65.0 34.126953125 11.6245617028 -1.02959813095 0.644085395744
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 2 "cas" 453 302 29 42.0663073832 28.0229503079 6.9096 0.770399842262 0.470358191431 72.0930232558 95.0 71.220703125 74.2790697674 50.0 100.0 73.998046875 12.3930195048 -0.711683089062 0.102833050474
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 2 "cas" 474 334 29 44.0086663537 31.0169479416 6.89113970588 0.754280185463 0.442174343689 81.6 126.0 76.248046875 66.325 46.0 96.0 65.888671875 10.7853334543 -0.342097299016 0.346463086002
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 3 "wap" 218 156 17 20.2648354693 14.5229641075 4.14672926448 1.51513754111 0.801774460094 106.5 128.0 105.1484375 99.3611111111 76.0 126.0 99.001953125 11.8783182498 -0.761371768565 0.0285652023881
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 3 "wap" 230 157 17 21.3202395971 14.548705652 3.98887835703 1.1591630659 0.660815200895 92.6341463415 111.0 91.0390625 102.829268293 78.0 128.0 103.732421875 10.3679854336 -0.311314380788 0.0481792689636
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 3 "wap" 157 138 27 14.5717312543 12.7983521977 6.49156834532 1.42843172293 0.772513129171 66.1904761905 84.0 64.1640625 96.0476190476 71.0 124.0 96.298828125 11.7657630319 -0.240540247354 -0.0281167055515
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 3 "wap" 129 93 28 12.0056086392 8.60896626755 6.75958195259 0.608405770075 0.372889628912 68.8245614035 87.0 66.1796875 78.6140350877 56.0 112.0 76.701171875 13.3587242574 -0.479269958568 0.459807587597
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 3 "cas" 228 176 13 21.1932524401 16.3348653801 3.17576400398 0.0668012434315 0.0324818208124 87.4492753623 137.0 85.185546875 45.2898550725 8.0 79.0 42.236328125 17.59186096 -1.00211927626 -0.109838646383
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 3 "cas" 257 184 24 23.8915559463 17.0975336488 5.80139255702 0.467628370726 0.271951392184 65.7631578947 75.0 65.076171875 89.1052631579 62.0 114.0 86.837890625 12.663609224 -0.619966692619 0.0713243178887
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 3 "cas" 255 153 27 23.6835243058 14.2445202583 6.55177065767 1.13238854037 0.654133201869 80.8636363636 118.0 77.923828125 88.5454545455 70.0 121.0 88.189453125 10.2794519731 0.278944302257 0.492712175465
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_42.lsm" 3 "cas" 236 123 31 21.9024691038 11.3813150152 7.33437559581 0.341459610279 0.192965986183 89.9142857143 143.0 84.068359375 66.4857142857 29.0 104.0 67.240234375 16.9865614891 -0.714342683384 0.105332363977
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 1 "wap" 294 67 11 23.9861683753 5.47120794259 2.68032098947 0.83184239524 0.472475310483 102.901515152 144.0 98.23828125 87.3106060606 61.0 115.0 86.748046875 11.3056984725 -0.476535096015 0.101433097661
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 1 "wap" 307 129 16 25.0163003673 10.5549507708 3.82991794022 1.34511781676 0.686008422319 108.87704918 145.0 106.01953125 92.1885245902 63.0 117.0 91.916015625 11.2045828635 -0.400476653065 -0.214398302783
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 1 "wap" 324 64 22 26.4658836048 5.26204609893 5.19653026365 2.24346967 0.938025879063 91.5986394558 139.0 87.86328125 79.5510204082 44.0 124.0 79.365234375 12.4202572456 0.910003861473 0.478855869285
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 1 "wap" 300 147 28 24.5155561406 11.9966379559 6.63819865954 0.842730073625 0.480443480398 125.273584906 166.0 124.82421875 84.9433962264 52.0 116.0 86.009765625 11.3647996137 0.461052989468 -0.333105724993
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 1 "cas" 335 101 10 27.3518175548 8.25265042942 2.34694596657 0.167571502942 0.055868465497 98.074829932 176.0 91.09375 50.0680272109 7.0 95.0 51.310546875 20.545192373 -0.792464614844 0.08099744515
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 1 "cas" 222 125 26 18.0904128218 10.2409843214 6.21606898602 0.113857390593 0.0385200517074 94.2897196262 171.0 88.34375 48.3146417445 1.0 102.0 51.310546875 21.4624105403 -0.784764375464 -0.109741609012
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 1 "cas" 251 131 30 20.4722213756 10.7149452214 7.19747516072 0.482524855941 0.284676542012 85.55 134.0 82.15625 74.8833333333 48.0 103.0 74.935546875 12.8592005797 -0.495756761746 -0.00310574476469
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 2 "wap" 210 441 22 17.0986588331 36.01396581 5.17584566092 0.799341064208 0.448576847918 86.2882352941 147.0 80.08203125 90.0352941176 58.0 130.0 89.701171875 13.9525375171 -0.299829064466 0.334029046599
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 2 "wap" 202 372 25 16.5210896714 30.3924007073 6.08778166174 1.18888534927 0.632690526465 60.4715447154 116.0 54.79296875 96.4512195122 63.0 138.0 96.345703125 12.3841430267 0.208115455457 0.364526910947
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 2 "wap" 271 409 24 22.1508030088 33.3729589715 5.7598713654 1.92012823419 0.876014105831 91.012195122 125.0 87.21484375 98.4207317073 66.0 137.0 97.083984375 12.9430014043 -0.111732612399 0.314827480793
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 2 "wap" 316 409 26 25.8181061902 33.411248426 6.32394906203 0.953295271451 0.529833313995 102.85915493 157.0 98.88671875 103.007042254 69.0 157.0 102.251953125 14.7616988004 1.05179330547 0.698977677957
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 2 "cas" 322 382 19 26.3088454395 31.1691196325 4.57286714919 0.100640707382 0.0337981990155 97.3409090909 168.0 91.09375 50.6193181818 2.0 100.0 52.048828125 21.9498903966 -0.926366923844 -0.156248600428
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 2 "cas" 191 436 24 15.563930877 35.5910003547 5.78432793703 -0.085937991396 -0.148446374842 89.178807947 145.0 82.84375 24.5165562914 0.0 63.0 20.302734375 17.9977236726 -1.09582984269 0.394198726725
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_43.lsm" 2 "cas" 214 437 30 17.4467867507 35.639531274 7.16871702945 0.51128295979 0.306074009395 88.75 153.0 82.84375 76.0681818182 34.0 108.0 75.673828125 14.7903319265 -0.38304739472 0.00405012217636
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_44.lsm" 1 "wap" 220 189 20 10.4753911176 8.99015258253 4.69834888729 2.26165106514 0.972609773695 118.914634146 140.0 115.892578125 118.036585366 88.0 156.0 118.099609375 14.4071699588 -0.364746066809 0.0451669183143
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_44.lsm" 1 "wap" 215 171 25 10.2289219301 8.13422758504 5.99542303235 0.964577001436 0.568016693597 106.640449438 129.0 107.208984375 110.97752809 77.0 162.0 109.205078125 13.4924031892 1.12550345553 0.394951743654
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_44.lsm" 1 "wap" 158 199 25 7.51124648257 9.46154592008 6.02044031008 0.939559747563 0.55562105713 80.625 97.0 79.822265625 108.9 72.0 140.0 110.193359375 12.4038486844 0.147616662318 0.0132168317382
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_44.lsm" 1 "wap" 199 325 27 9.46676370197 15.4534083337 6.53079793401 0.429202133503 0.268636021974 150.587301587 171.0 147.955078125 98.1111111111 66.0 139.0 98.333984375 14.6541980235 -0.0888353874083 0.354464825358
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_44.lsm" 1 "cas" 290 259 11 13.8132172999 12.3402451966 2.62808739877 0.639318376046 0.380402389433 98.3118466899 175.0 91.943359375 114.266550523 42.0 174.0 117.111328125 22.8340327189 0.0966403086954 -0.500398921654
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_44.lsm" 1 "cas" 170 290 14 8.07317512973 13.7952667122 3.26464494821 0.410841595402 0.262811952136 88.8133333333 145.0 85.107421875 102.37 41.0 163.0 103.275390625 22.6925009345 -0.393421641402 -0.0931076915387
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_44.lsm" 1 "cas" 309 357 16 14.7168970866 16.9819335767 3.72226963232 0.651042154787 0.405154914721 86.1107491857 135.0 81.689453125 113.280130293 79.0 159.0 112.169921875 14.3248845134 0.12189982847 0.348236182245
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070411_44.lsm" 1 "cas" 130 137 18 6.21104129351 6.52830607595 4.2495360308 0.33957553325 0.205891756276 94.8174904943 167.0 87.158203125 99.4410646388 51.0 147.0 99.322265625 17.6625335509 -0.313921261633 -0.000271208502065
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_45.lsm" 1 "wap" 342 124 11 19.5169078776 7.06939691868 2.66327538884 0.249248397289 0.142246457044 28.0256410256 54.0 26.728515625 80.4871794872 24.0 154.0 81.09375 27.7614888875 -0.722346250249 0.0178228771095
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_45.lsm" 1 "wap" 399 239 11 22.7782251813 13.6553920893 2.53835616438 1.07295958542 0.826609641197 93.8571428571 106.0 94.021484375 147.607142857 118.0 174.0 147.65625 14.8532058785 -1.11286008689 -0.211775140523
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_45.lsm" 1 "wap" 366 133 12 20.9153510282 7.58450046411 2.76711316397 0.570512246959 0.450987552504 152.823529412 161.0 153.138671875 120.882352941 85.0 166.0 118.59375 22.5523899868 -1.05611586 0.139613741601
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_45.lsm" 1 "wap" 379 300 13 21.6514894187 17.113620212 3.04823179792 0.957769602253 0.811269635026 117.043478261 130.0 116.033203125 160.347826087 130.0 191.0 162.65625 17.4710375808 -1.21384159107 -0.155348004186
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_45.lsm" 1 "cas" 350 146 8 20.0098942879 8.31543800603 2.02515920009 0.252317502992 0.152824708072 82.119266055 114.0 82.939453125 81.9082568807 21.0 159.0 79.21875 24.5294763289 0.097141480895 0.101975005809
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_45.lsm" 1 "cas" 408 277 15 23.3351291866 15.8474745714 3.58474450471 0.495255514969 0.382095959587 84.75 130.0 81.775390625 115.346774194 61.0 168.0 116.71875 22.4082753133 -0.325578689227 -0.0945452073452
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_45.lsm" 1 "cas" 250 279 15 14.2798255494 15.9211984243 3.60132292145 0.718677345525 0.664676584916 91.251497006 149.0 88.759765625 116.730538922 68.0 176.0 116.71875 21.6684872306 -0.609118020723 0.013264216077
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 1 "wap" 161 126 16 15.4847559929 12.1064113885 3.92443051736 1.52886985389 0.711031925585 114.977941176 223.0 106.025390625 81.5147058824 41.0 110.0 81.185546875 15.7268278896 -0.621088504946 -0.19623251537
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 1 "wap" 106 127 19 10.1558067952 12.1894702693 4.44045381706 1.24261499003 0.591906284549 145.803738318 225.0 141.826171875 100.485981308 71.0 156.0 100.966796875 13.5711712249 1.72301078667 0.683640127371
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 1 "wap" 184 70 19 17.6579078476 6.73626175374 4.64461931528 0.914219445999 0.461068252753 150.538461538 235.0 144.580078125 99.5384615385 73.0 121.0 100.142578125 11.0364999701 -0.487442221439 -0.128410341738
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 1 "wap" 160 62 27 15.3302514494 5.98320034434 6.51162886333 1.88837076629 0.817233165191 75.5485436893 208.0 59.208984375 106.315533981 79.0 141.0 106.736328125 11.4909275542 -0.403851152908 0.114165339298
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 1 "cas" 110 88 10 10.5508275718 8.44712217306 2.30284356973 0.142843575408 0.0702231475305 102.802325581 186.0 98.84765625 62.6744186047 21.0 118.0 62.228515625 23.3869958136 -0.648740843817 0.0581530773473
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 1 "cas" 120 155 19 11.5427096301 14.8658353657 4.45917256675 0.2922481441 0.134440261388 105.612612613 181.0 102.94921875 82.4954954955 34.0 134.0 85.306640625 20.9414221423 -0.536079730156 -0.234070982422
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 1 "cas" 140 23 24 13.4670239012 2.1896553375 5.79151171043 0.190317207937 0.0575119432254 93.9333333333 153.0 89.00390625 77.4666666667 34.0 124.0 77.888671875 22.3443517806 -0.970505335416 -0.0926475298438
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 1 "cas" 226 132 31 21.6459762705 12.6256947553 7.4214211294 0.227070451286 0.0904045767366 99.9791666667 177.0 92.28515625 73.8854166667 28.0 128.0 73.767578125 19.2314817513 -0.1341922873 0.0854289850263
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 1 "cas" 163 89 32 15.5950857854 8.52654494875 7.62227822749 0.777721507655 0.402258293511 100.697478992 183.0 93.10546875 93.5378151261 51.0 133.0 95.197265625 16.6788153036 -0.650569657414 -0.203858650986
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 2 "wap" 446 363 19 42.7970287777 34.7852692548 4.56 0.986598036221 0.548422172309 104.5 106.0 103.271484375 137.0 133.0 141.0 133.111328125 5.65685424949 -2.75 0.0
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 2 "wap" 443 409 20 42.5560118707 39.2466026235 4.8 1.81596666953 0.839274238583 149.5 153.0 146.416015625 129.0 116.0 142.0 115.802734375 18.3847763109 -2.75 0.0
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 2 "wap" 455 438 28 43.613068155 42.0293690687 6.72 0.689424787059 0.379323387295 179.5 181.0 177.626953125 109.5 105.0 114.0 105.087890625 6.36396103068 -2.75 0.0
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 2 "wap" 450 394 30 43.1808586322 37.8072406691 7.2 1.31706082821 0.677755475044 187.0 187.0 186.806640625 125.0 125.0 125.0 124.869140625 nan nan nan
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 2 "cas" 386 423 17 36.9960822238 40.5730080862 4.08216965944 0.243709444279 0.127570733278 112.937062937 210.0 102.94921875 72.3426573427 13.0 124.0 73.767578125 24.8998288628 -0.711741782579 -0.19357535946
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 2 "cas" 482 374 20 46.2678552227 35.8814037741 4.70819933555 0.312548821634 0.166724147311 105.8203125 186.0 101.30859375 86.0546875 24.0 139.0 88.603515625 28.0290368545 -0.959595875859 -0.25762312686
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 2 "cas" 429 403 26 41.2056544506 38.6615685048 6.19547464239 2.43875756622 0.962237801617 101.03649635 192.0 92.28515625 132.087591241 96.0 173.0 133.111328125 14.0861187681 -0.309006078829 0.135168115655
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_46.lsm" 2 "cas" 392 393 27 37.606130539 37.6812490915 6.55102482319 1.848974844 0.847396539271 92.4487179487 164.0 85.72265625 118.833333333 73.0 164.0 119.923828125 17.2569704845 0.396986234751 -0.238487756076
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_47.lsm" 1 "wap" 353 164 15 16.8232801027 7.81178659529 3.62927542115 1.42213727152 0.724269576451 205.291666667 220.0 203.2421875 163.958333333 139.0 194.0 163.857421875 15.8237003496 -1.10339509937 0.230169776731
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_47.lsm" 1 "wap" 297 200 15 14.149221241 9.53505940744 3.50421006565 1.89848639557 0.865512354776 123.513513514 138.0 123.3203125 187.621621622 157.0 241.0 185.771484375 19.0311898258 -0.156033840217 0.55137832445
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_47.lsm" 1 "wap" 345 221 15 16.4224171184 10.5115247545 3.55533318956 1.32777400716 0.692512055997 98.6595744681 110.0 98.3984375 168.659574468 139.0 198.0 167.841796875 14.1348729955 -0.592753770633 -0.0486399613063
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_47.lsm" 1 "wap" 368 296 27 17.525643061 14.1112306535 6.39718932986 1.09738392817 0.605575622325 148.741935484 165.0 147.3828125 173.387096774 141.0 220.0 169.833984375 18.1561328837 0.377496421889 0.804860322818
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_47.lsm" 1 "cas" 361 179 11 17.2031671634 8.54405616843 2.6320752837 0.364265840574 0.22304227804 90.5513784461 150.0 84.23828125 139.817042607 32.0 226.0 146.923828125 34.8932198894 0.135916428454 -0.691656480711
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_47.lsm" 1 "cas" 280 113 15 13.3091393452 5.3833303681 3.68874376869 0.250802043398 0.132689329438 102.871794872 186.0 96.85546875 145.123076923 40.0 228.0 151.904296875 35.0338834264 -0.171681449394 -0.658278659279
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070626_47.lsm" 1 "cas" 349 265 15 16.6113234103 12.6151620397 3.66016155596 0.423409012342 0.259287840055 105.090659341 190.0 96.11328125 162.184065934 75.0 234.0 166.845703125 31.0319602237 -0.277650306076 -0.473497029499
