"integrated_intensity"	"physical_size"	"local_intensity"	"volume_levelling"	"size"	"leaf"	"intensity"	"spot"	"branch"	"spot_base"	"x"	"y"	"z"	"node"	"parent"	"node_children"	"parent_children"	
29527	0.211044	51	29514.3	382	0	60	4	1	0	369	246	18	183571648	183576128	1	1	
28807	0.204414	50	28794.5	370	0	61	4	1	0	379	240	15	183565976	183571648	1	1	
27953	0.196679	49	27940.8	356	0	62	4	1	0	375	247	15	183560936	183565976	1	1	
27023	0.188392	48	27011.1	341	0	63	4	1	0	375	243	15	183557576	183560936	1	1	
26456	0.18342	47	26444.3	332	0	64	4	1	0	380	245	17	143465264	183557576	1	1	
25432	0.174581	46	25420.7	316	0	65	4	1	0	372	245	16	183550784	143465264	1	1	
24652	0.167951	45	24640.9	304	0	66	4	1	0	373	243	19	183548208	183550784	1	1	
23728	0.160216	44	23717.3	290	0	67	4	1	0	378	246	18	183544736	183548208	1	1	
22589	0.150824	43	22578.7	273	0	68	4	1	0	377	246	15	183541264	183544736	1	1	
21637	0.14309	42	21627.1	259	0	69	4	1	0	370	248	19	183537720	183541264	1	1	
20878	0.137013	41	20868.4	248	0	70	4	1	0	377	245	15	183534808	183537720	1	1	
19968	0.12983	40	19958.8	235	0	71	4	1	0	373	250	19	183533128	183534808	1	1	
18761	0.120438	39	18752.3	218	0	72	4	1	0	373	244	19	183530776	183533128	1	1	
17825	0.113256	38	17816.7	205	0	73	4	1	0	370	247	18	183528648	183530776	1	1	
17387	0.109942	37	17378.9	199	0	74	4	1	0	379	243	15	183527080	183528648	1	1	
16647	0.104417	36	16639.2	189	0	75	4	1	0	379	241	16	183524544	183527080	1	1	
16272	0.101654	35	16264.3	184	0	76	4	1	0	380	242	16	183523200	183524544	1	1	
15892	0.0988921	34	15884.4	179	0	77	4	1	0	373	245	19	183521856	183523200	1	1	
15122	0.0933674	33	15114.7	169	0	78	4	1	0	373	249	19	183519952	183521856	1	1	
13796	0.0839755	32	13789.4	152	0	79	4	1	0	380	244	16	183517264	183519952	1	1	
13164	0.0795557	31	13157.6	144	0	80	4	1	0	377	241	16	183515584	183517264	1	1	
12684	0.0762409	30	12677.8	138	0	81	4	1	0	376	241	17	183514016	183515584	1	1	
12279	0.0734785	29	12273	133	0	82	4	1	0	374	250	18	183513344	183514016	1	1	
11459	0.0679538	28	11453.4	123	0	83	4	1	0	373	248	19	183512112	183513344	1	1	
10629	0.0624291	27	10623.8	113	0	84	4	1	0	372	246	17	183510992	183512112	1	1	
9957	0.0580094	26	9952.07	105	0	85	4	1	0	375	242	16	183509128	183510992	1	1	
9532	0.055247	25	9527.25	100	0	86	4	1	0	376	248	18	150706440	183509128	1	1	
9360	0.0541421	24	9355.29	98	0	87	4	1	0	378	242	16	183508680	150706440	1	1	
8838	0.0508272	23	8833.53	92	0	88	4	1	0	379	245	16	153094160	183508680	1	1	
8486	0.0486174	22	8481.67	88	0	89	4	1	0	377	242	16	183507448	153094160	1	1	
7952	0.0453025	21	7947.92	82	0	90	4	1	0	374	246	16	183507112	183507448	1	1	
7322	0.0414353	20	7318.23	75	0	91	4	1	0	374	249	18	183506104	183507112	1	1	
6321	0.0353581	19	6317.75	64	0	92	4	1	0	378	243	16	153114616	183506104	1	1	
6137	0.0342531	18	6133.81	62	0	93	4	1	0	376	248	16	183504312	153114616	1	1	
5579	0.0309383	17	5576.09	56	0	94	4	1	0	376	243	16	183503416	183504312	1	1	
5109	0.028176	16	5106.32	51	0	95	4	1	0	373	245	18	183502744	183503416	1	1	
4444	0.0243087	15	4441.67	44	0	96	4	1	0	374	243	17	153106392	183502744	1	1	
4156	0.0226513	14	4153.8	41	0	97	4	1	0	375	247	18	153105576	153106392	1	1	
3671	0.0198889	13	3669.05	36	0	98	4	1	0	375	245	16	153102312	153105576	1	1	
3083	0.0165741	12	3081.36	30	0	99	4	1	0	377	244	16	153111600	153102312	1	1	
2489	0.0132593	11	2487.67	24	0	100	4	1	0	376	247	16	153109488	153111600	1	1	
2189	0.0116019	10	2187.83	21	0	101	4	1	0	374	244	17	153106160	153109488	1	1	
1785	0.00939199	9	1784.04	17	0	102	4	1	0	377	246	17	154177512	153106160	1	1	
1377	0.00718211	8	1376.26	13	0	103	4	1	0	376	246	16	154177048	154177512	1	1	
1171	0.00607717	7	1170.37	11	0	104	4	1	0	376	244	17	154176808	154177048	1	1	
859	0.00441976	6	858.536	8	0	105	4	1	0	375	244	17	156526824	154176808	1	1	
649	0.00331482	5	648.645	6	0	107	4	1	0	376	245	17	154180640	156526824	1	1	
435	0.00220988	3	434.761	4	0	108	4	1	0	375	245	17	154197072	154180640	1	1	
219	0.00110494	2	218.88	2	0	109	4	1	0	376	246	17	154001936	154197072	1	1	
110	0.00055247	1	109.939	1	1	110	4	1	0	375	246	17	153207648	154001936	0	1	
2811	0.0751359	14	2809.8	136	0	16	0	0	0	369	251	11	184757168	185024880	1	2	
2555	0.0662964	13	2553.87	120	0	17	0	0	0	376	247	11	184628440	184757168	1	1	
2351	0.0596668	12	2349.93	108	0	18	0	0	0	372	252	11	184515200	184628440	1	1	
2063	0.0508272	11	2062.03	92	0	19	0	0	0	370	251	11	184416536	184515200	1	1	
1759	0.0419877	10	1758.16	76	0	20	0	0	0	374	247	11	184326456	184416536	1	1	
1539	0.0359106	9	1538.25	65	0	21	0	0	0	373	251	11	184252512	184326456	1	1	
1266	0.0287284	8	1265.37	52	0	22	0	0	0	374	250	11	184185728	184252512	1	1	
958	0.0209939	7	957.517	38	0	23	0	0	0	371	252	10	184129336	184185728	1	1	
751	0.0160216	6	750.615	29	0	24	0	0	0	373	250	11	184079856	184129336	1	1	
607	0.0127068	5	606.682	23	0	25	0	0	0	370	251	10	184031576	184079856	2	1	
300	0.00607717	4	299.842	11	0	26	0	0	0	371	248	10	183992792	184031576	1	2	
196	0.00386729	3	195.896	7	0	27	0	0	0	373	248	10	183958952	183992792	1	1	
169	0.00331482	2	168.907	6	0	28	0	0	0	372	250	10	183928344	183958952	1	1	
29	0.00055247	1	28.984	1	1	29	0	0	0	372	249	10	183900288	183928344	0	1	
107	0.00220988	3	106.943	4	0	26	0	0	0	369	251	9	183991560	184031576	1	2	
55	0.00110494	2	54.9702	2	0	27	0	0	0	370	249	9	183958056	183991560	1	1	
28	0.00055247	1	27.9845	1	1	28	0	0	0	370	250	9	183927112	183958056	0	1	
641	0.0248612	4	640.677	45	0	13	0	0	0	374	261	12	185314208	185739976	1	3	
446	0.0165741	3	445.768	30	0	14	0	0	0	376	261	12	185105512	185314208	1	1	
278	0.00994446	2	277.851	18	0	15	0	0	0	377	260	12	184926528	185105512	1	1	
128	0.00441976	1	127.929	8	1	16	0	0	0	377	259	12	184757616	184926528	0	1	
10196	0.293914	36	10192.5	532	0	12	0	0	0	385	267	17	185646424	186096496	1	3	
9380	0.256346	35	9376.67	464	0	13	0	0	0	387	270	17	185389496	185646424	2	1	
8506	0.219331	34	8502.93	397	0	14	0	0	0	388	269	17	185167176	185389496	1	2	
7890	0.195022	33	7887.07	353	0	15	0	0	0	386	269	17	184979456	185167176	1	1	
7260	0.171818	32	7257.25	311	0	16	0	0	0	393	262	16	184803640	184979456	1	1	
6732	0.153587	31	6729.39	278	0	17	0	0	0	397	262	16	184668192	184803640	1	1	
6256	0.138118	30	6253.51	250	0	18	0	0	0	387	266	16	184550856	184668192	1	1	
5734	0.122096	29	5731.68	221	0	19	0	0	0	397	265	16	184445912	184550856	1	1	
5183	0.106074	28	5180.88	192	0	20	0	0	0	396	265	16	184356872	184445912	1	1	
4763	0.0944724	27	4761.02	171	0	21	0	0	0	390	269	16	184275696	184356872	1	1	
4322	0.0828705	26	4320.18	150	0	22	0	0	0	388	267	16	184209504	184275696	1	1	
3992	0.0745835	25	3990.28	135	0	23	0	0	0	390	268	16	184147520	184209504	2	1	
3359	0.0596668	24	3357.57	108	0	24	0	0	0	389	267	16	184096248	184147520	1	2	
3119	0.0541421	23	3117.65	98	0	25	0	0	0	390	267	16	184048736	184096248	1	1	
2869	0.0486174	22	2867.74	88	0	26	0	0	0	394	262	15	184004896	184048736	1	1	
2583	0.0425402	21	2581.85	77	0	27	0	0	0	387	268	15	183968992	184004896	1	1	
2421	0.0392254	20	2419.9	71	0	28	0	0	0	390	263	15	183938272	183968992	1	1	
2309	0.0370155	19	2307.93	67	0	29	0	0	0	391	269	15	183908912	183938272	1	1	
2135	0.0337007	18	2133.99	61	0	30	0	0	0	389	263	14	183882296	183908912	1	1	
1925	0.0298334	17	1924.08	54	0	31	0	0	0	393	263	15	183859528	183882296	1	1	
1770	0.027071	16	1769.13	49	0	32	0	0	0	388	267	15	183839296	183859528	1	1	
1546	0.0232037	15	1545.23	42	0	33	0	0	0	392	263	14	183821080	183839296	1	1	
1315	0.0193365	14	1314.34	35	0	34	0	0	0	391	268	15	183801296	183821080	1	1	
1077	0.0154692	13	1076.46	28	0	35	0	0	0	393	264	15	183786776	183801296	1	1	
937	0.0132593	12	936.523	24	0	36	0	0	0	389	267	15	183772256	183786776	1	1	
829	0.0116019	11	828.571	21	0	37	0	0	0	393	266	15	183756840	183772256	1	1	
644	0.00883952	10	643.664	16	0	38	0	0	0	391	267	15	183742432	183756840	2	1	
78	0.00110494	1	77.9569	2	1	39	0	0	0	392	266	15	183730896	183742432	0	2	
338	0.00441976	9	337.828	8	0	39	0	0	0	390	264	14	183730224	183742432	2	2	
40	0.00055247	1	39.9779	1	1	40	0	0	0	391	264	14	183716600	183730224	0	2	
220	0.00276235	8	219.887	5	0	41	0	0	0	389	265	14	183707232	183730224	1	2	
179	0.00220988	6	178.903	4	0	44	0	0	0	389	267	14	183674112	183707232	1	1	
47	0.00055247	3	46.974	1	1	47	0	0	0	390	266	14	183646192	183674112	0	1	
173	0.00386729	3	172.907	7	0	24	0	0	0	383	275	14	184088328	184147520	1	2	
101	0.00220988	2	100.945	4	0	25	0	0	0	385	273	14	184041952	184088328	1	1	
26	0.00055247	1	25.9856	1	1	26	0	0	0	384	274	14	184001088	184041952	0	1	
42	0.00165741	1	41.9768	3	1	14	0	0	0	395	274	16	185156240	185389496	0	2	
137	0.00662964	2	136.927	12	0	11	0	0	0	391	249	14	185883800	186491056	1	4	
60	0.00276235	1	59.9669	5	1	12	0	0	0	393	249	14	185591480	185883800	0	1	
22	0.00110494	1	21.9878	2	1	11	0	0	0	393	281	16	185932512	186491056	0	4	
33	0.00165741	1	32.9818	3	1	11	0	0	0	361	259	19	185992160	186491056	0	4	
10	0.00055247	1	9.99448	1	1	10	0	0	0	392	234	12	186189680	187002960	0	5	
15943	0.60827	29	15936.9	1101	0	10	0	0	0	389	274	26	186529952	187002960	4	5	
12797	0.445843	28	12792.1	807	0	11	0	0	0	392	281	26	186122992	186529952	3	4	
10652	0.341979	27	10647.9	619	0	12	0	0	0	392	286	25	185788400	186122992	1	3	
9476	0.287837	26	9472.26	521	0	13	0	0	0	391	288	26	185507552	185788400	1	1	
8449	0.244192	25	8445.58	442	0	14	0	0	0	396	283	22	185267360	185507552	2	1	
670	0.0237562	3	669.644	43	0	15	0	0	0	397	283	20	185013856	185267360	1	2	
355	0.0121543	2	354.806	22	0	16	0	0	0	397	283	19	184812928	185013856	1	1	
51	0.00165741	1	50.9718	3	1	17	0	0	0	397	283	18	184674800	184812928	0	1	
6645	0.175685	24	6642.36	318	0	15	0	0	0	393	281	26	185068648	185267360	1	2	
6090	0.155244	23	6087.52	281	0	16	0	0	0	395	279	24	184894152	185068648	1	1	
5482	0.13425	22	5479.72	243	0	17	0	0	0	393	286	25	184737600	184894152	2	1	
4701	0.109942	21	4699.02	199	0	18	0	0	0	396	279	24	184614192	184737600	1	2	
4377	0.0999971	20	4375.1	181	0	19	0	0	0	399	271	24	184497632	184614192	1	1	
3997	0.0889477	19	3995.22	161	0	20	0	0	0	395	280	25	184404024	184497632	1	1	
3557	0.0767933	18	3555.39	139	0	21	0	0	0	393	274	25	184312864	184404024	2	1	
2659	0.0569044	17	2657.75	103	0	22	0	0	0	394	286	25	184243344	184312864	1	2	
2263	0.04696	16	2261.92	85	0	23	0	0	0	398	285	24	184177376	184243344	3	1	
814	0.0171266	8	813.589	31	0	24	0	0	0	397	281	24	184123112	184177376	1	3	
694	0.0143642	7	693.641	26	0	25	0	0	0	398	284	24	184074192	184123112	1	1	
444	0.00883952	6	443.77	16	0	26	0	0	0	397	283	24	184027832	184074192	1	1	
288	0.0055247	5	287.851	10	0	27	0	0	0	395	286	25	183988936	184027832	1	1	
207	0.00386729	4	206.892	7	0	28	0	0	0	397	282	25	183956152	183988936	2	1	
30	0.00055247	2	29.9834	1	1	30	0	0	0	397	283	25	183898048	183956152	0	2	
121	0.00220988	3	120.936	4	0	29	0	0	0	396	287	25	183925544	183956152	1	2	
92	0.00165741	2	91.9503	3	0	30	0	0	0	396	284	25	183898160	183925544	1	1	
62	0.00110494	1	61.9657	2	1	31	0	0	0	396	286	25	183874272	183898160	0	1	
96	0.00220988	1	95.947	4	1	24	0	0	0	399	276	24	184120864	184177376	0	3	
847	0.0154692	15	846.629	28	0	24	0	0	0	395	277	25	184122888	184177376	1	3	
799	0.0143642	14	798.641	26	0	25	0	0	0	394	272	25	184073856	184122888	1	1	
749	0.0132593	13	748.655	24	0	26	0	0	0	396	277	25	184027480	184073856	1	1	
723	0.0127068	12	722.657	23	0	27	0	0	0	394	274	25	183988696	184027480	1	1	
561	0.00939199	11	560.728	17	0	29	0	0	0	397	270	25	183925432	183988696	1	1	
503	0.00828705	9	502.751	15	0	30	0	0	0	395	272	25	183897936	183925432	1	1	
413	0.00662964	8	412.794	12	0	31	0	0	0	396	271	25	183874160	183897936	1	1	
382	0.00607717	7	381.806	11	0	32	0	0	0	395	274	25	183851576	183874160	1	1	
318	0.00497223	6	317.836	9	0	33	0	0	0	396	275	25	183831456	183851576	1	1	
285	0.00441976	5	284.85	8	0	34	0	0	0	397	271	25	183814136	183831456	1	1	
183	0.00276235	4	182.903	5	0	35	0	0	0	396	274	25	183795696	183814136	1	1	
148	0.00220988	3	147.92	4	0	36	0	0	0	396	273	25	183780504	183795696	1	1	
112	0.00165741	2	111.939	3	0	37	0	0	0	397	272	25	183766096	183780504	1	1	
38	0.00055247	1	37.979	1	1	38	0	0	0	397	273	25	183751688	183766096	0	1	
541	0.0104969	17	540.769	19	0	22	0	0	0	391	272	26	184244048	184312864	1	2	
497	0.00939199	16	496.784	17	0	23	0	0	0	391	273	26	184177840	184244048	1	1	
451	0.00828705	15	450.801	15	0	24	0	0	0	392	270	26	184123352	184177840	1	1	
403	0.00718211	14	402.82	13	0	25	0	0	0	393	269	26	184074416	184123352	1	1	
378	0.00662964	13	377.828	12	0	26	0	0	0	392	275	26	184027944	184074416	1	1	
352	0.00607717	12	351.836	11	0	27	0	0	0	392	271	26	183989048	184027944	1	1	
325	0.0055247	11	324.845	10	0	28	0	0	0	393	276	26	183956376	183989048	1	1	
297	0.00497223	10	296.856	9	0	29	0	0	0	392	274	26	183925656	183956376	1	1	
268	0.00441976	9	267.867	8	0	30	0	0	0	392	273	26	183898384	183925656	1	1	
178	0.00276235	8	177.909	5	0	33	0	0	0	393	275	26	183831568	183898384	1	1	
145	0.00220988	5	144.925	4	0	34	0	0	0	393	271	26	183814248	183831568	1	1	
111	0.00165741	4	110.94	3	0	36	0	0	0	393	274	26	183780616	183814248	1	1	
75	0.00110494	2	74.9591	2	0	37	0	0	0	393	272	26	183766208	183780616	1	1	
38	0.00055247	1	37.979	1	1	38	0	0	0	393	273	26	183751800	183766208	0	1	
186	0.00497223	7	185.91	9	0	18	0	0	0	392	288	26	184614432	184737600	1	2	
132	0.00331482	6	131.937	6	0	19	0	0	0	393	283	26	184497872	184614432	1	1	
94	0.00220988	5	93.9514	4	0	22	0	0	0	393	284	26	184244160	184497872	1	1	
72	0.00165741	2	71.9602	3	1	24	0	0	0	393	287	26	184123464	184244160	0	1	
401	0.0171266	5	400.794	31	0	12	0	0	0	403	263	22	185740088	186122992	1	3	
221	0.00883952	4	220.885	16	0	13	0	0	0	402	265	21	185453640	185740088	1	1	
104	0.00386729	3	103.946	7	0	14	0	0	0	404	265	21	185220488	185453640	1	1	
62	0.00220988	2	61.9669	4	0	15	0	0	0	404	262	21	185025824	185220488	1	1	
32	0.00110494	1	31.9823	2	1	16	0	0	0	404	264	21	184855480	185025824	0	1	
138	0.00607717	2	137.927	11	0	12	0	0	0	401	272	19	185682184	186122992	1	3	
78	0.00331482	1	77.9569	6	1	13	0	0	0	401	271	19	185419976	185682184	0	1	
882	0.0397778	5	881.562	72	0	11	0	0	0	396	298	23	186083560	186529952	1	4	
574	0.0243087	4	573.708	44	0	12	0	0	0	397	298	23	185742680	186083560	1	1	
370	0.0149167	3	369.806	27	0	13	0	0	0	399	294	22	185469168	185742680	1	1	
214	0.00828705	2	213.884	15	0	14	0	0	0	399	295	22	185234944	185469168	1	1	
60	0.00220988	1	59.9669	4	1	15	0	0	0	398	296	21	185013968	185234944	0	1	
11	0.00055247	1	10.9939	1	1	11	0	0	0	400	292	22	186061664	186529952	0	4	
133	0.00497223	10	132.945	9	0	11	0	0	0	388	271	27	186130320	186529952	1	4	
122	0.00441976	9	121.947	8	0	12	0	0	0	388	275	27	185794640	186130320	1	1	
110	0.00386729	8	109.95	7	0	13	0	0	0	388	272	27	185513416	185794640	1	1	
84	0.00276235	7	83.9613	5	0	14	0	0	0	388	273	27	185272016	185513416	1	1	
56	0.00165741	6	55.9718	3	0	17	0	0	0	389	275	27	184740336	185272016	1	1	
39	0.00110494	3	38.979	2	0	19	0	0	0	389	274	27	184500592	184740336	1	1	
20	0.00055247	1	19.989	1	1	20	0	0	0	389	273	27	184405864	184500592	0	1	
21	0.00110494	2	20.989	2	0	10	0	0	0	403	257	22	186448392	187002960	1	5	
11	0.00055247	1	10.9939	1	1	11	0	0	0	403	258	22	186058640	186448392	0	1	
10	0.00055247	1	9.99448	1	1	10	0	0	0	397	294	24	186492848	187002960	0	5	
2622	0.118781	12	2620.93	215	0	9	0	0	0	367	226	17	186738176	187566336	1	9	
2244	0.0955773	11	2243.04	173	0	10	0	0	0	368	225	17	186315024	186738176	1	1	
1844	0.0734785	10	1843.19	133	0	11	0	0	0	368	224	17	185945800	186315024	1	1	
1569	0.0596668	9	1568.28	108	0	12	0	0	0	368	226	16	185622760	185945800	1	1	
1293	0.04696	8	1292.39	85	0	13	0	0	0	366	225	16	185370048	185622760	1	1	
994	0.0342531	7	993.52	62	0	14	0	0	0	368	225	16	185152096	185370048	1	1	
770	0.0254136	6	769.619	46	0	15	0	0	0	371	223	15	184965272	185152096	1	1	
635	0.0204414	5	634.673	37	0	16	0	0	0	368	224	16	184800616	184965272	1	1	
411	0.0127068	4	410.784	23	0	17	0	0	0	369	225	15	184665952	184800616	1	1	
224	0.00662964	3	223.881	12	0	18	0	0	0	370	223	15	184531288	184665952	1	1	
116	0.00331482	2	115.937	6	0	19	0	0	0	369	224	15	184437392	184531288	1	1	
40	0.00110494	1	39.9779	2	1	20	0	0	0	369	223	15	184348000	184437392	0	1	
4117	0.165189	20	4115.51	299	0	9	0	0	0	365	225	10	186559232	187566336	1	9	
3757	0.14309	19	3755.57	259	0	10	0	0	0	368	223	10	186155824	186559232	1	1	
3347	0.120438	18	3345.68	218	0	11	0	0	0	365	224	10	185816016	186155824	1	1	
2907	0.0983397	17	2905.82	178	0	12	0	0	0	359	224	8	185524440	185816016	4	1	
2335	0.0723736	16	2334.06	131	0	13	0	0	0	368	222	9	185282816	185524440	1	4	
2101	0.0624291	15	2100.13	113	0	14	0	0	0	361	221	8	185078488	185282816	1	1	
1933	0.0557995	14	1932.16	101	0	15	0	0	0	362	224	9	184903048	185078488	1	1	
1753	0.0491698	13	1752.21	89	0	16	0	0	0	367	222	9	184746864	184903048	1	1	
1481	0.0397778	12	1480.32	72	0	17	0	0	0	364	226	8	184620936	184746864	1	1	
1243	0.0320433	11	1242.42	58	0	18	0	0	0	363	221	7	184505568	184620936	1	1	
1081	0.027071	10	1080.49	49	0	19	0	0	0	364	221	7	184409928	184505568	1	1	
891	0.0215463	9	890.569	39	0	20	0	0	0	365	223	9	184317872	184409928	1	1	
671	0.0154692	8	670.675	28	0	21	0	0	0	363	223	7	142430400	184317872	1	1	
545	0.0121543	7	544.733	22	0	22	0	0	0	364	225	8	142442768	142430400	1	1	
435	0.00939199	6	434.784	17	0	23	0	0	0	363	221	8	149887960	142442768	1	1	
412	0.00883952	5	411.788	16	0	24	0	0	0	362	224	8	142443416	149887960	1	1	
316	0.00662964	4	315.834	12	0	25	0	0	0	364	221	8	184028888	142443416	1	1	
241	0.00497223	3	240.871	9	0	26	0	0	0	364	224	8	183990328	184028888	1	1	
137	0.00276235	2	136.925	5	0	27	0	0	0	365	223	8	183957048	183990328	1	1	
56	0.00110494	1	55.9691	2	1	28	0	0	0	364	223	8	142454720	183957048	0	1	
26	0.00110494	1	25.9856	2	1	13	0	0	0	375	213	8	145582880	185524440	0	4	
13	0.00055247	1	12.9928	1	1	13	0	0	0	376	215	8	145583104	185524440	0	4	
65	0.00276235	1	64.9641	5	1	13	0	0	0	375	218	8	142390656	185524440	0	4	
357	0.0204414	5	356.836	37	0	8	0	0	0	402	250	17	187260928	188241952	1	7	
269	0.0143642	4	268.871	26	0	9	0	0	0	402	249	16	186741536	187260928	1	1	
206	0.0104969	3	205.895	19	0	10	0	0	0	404	250	17	186319352	186741536	1	1	
116	0.0055247	2	115.939	10	0	11	0	0	0	403	248	16	185948488	186319352	1	1	
72	0.00331482	1	71.9602	6	1	12	0	0	0	404	249	17	185643176	185948488	0	1	
80	0.0055247	1	79.9558	10	1	8	0	0	0	405	257	19	187294448	188241952	0	7	
8	0.00055247	1	7.99558	1	1	8	0	0	0	405	245	21	187409152	188241952	0	7	
40	0.00276235	1	39.9779	5	1	8	0	0	0	383	243	23	187475072	188241952	0	7	
24	0.00165741	3	23.9884	3	0	7	0	0	0	388	233	11	187636248	189067808	1	12	
17	0.00110494	2	16.9912	2	0	8	0	0	0	388	234	11	187063768	187636248	1	1	
9	0.00055247	1	8.99503	1	1	9	0	0	0	388	235	11	186577336	187063768	0	1	
19911	0.988921	25	19904.1	1790	0	7	0	0	0	404	231	24	188164200	189067808	3	12	
17550	0.803292	24	17543.6	1454	0	8	0	0	0	405	231	24	187503328	188164200	3	3	
3782	0.195022	9	3780.24	353	0	9	0	0	0	405	229	23	186929800	187503328	3	3	
1671	0.0806606	8	1670.19	146	0	10	0	0	0	406	225	23	186468736	186929800	2	3	
596	0.0259661	7	595.714	47	0	11	0	0	0	406	236	21	186034864	186468736	1	2	
409	0.0165741	6	408.801	30	0	12	0	0	0	406	237	20	185697600	186034864	1	1	
277	0.0104969	5	276.864	19	0	13	0	0	0	407	232	19	185432096	185697600	2	1	
14	0.00055247	1	13.9923	1	1	14	0	0	0	407	233	19	185189680	185432096	0	2	
211	0.00773458	4	210.892	14	0	14	0	0	0	406	236	20	185203672	185432096	1	2	
127	0.00441976	3	126.934	8	0	15	0	0	0	407	231	20	185009288	185203672	2	1	
17	0.00055247	2	16.9906	1	1	17	0	0	0	407	232	20	184698096	185009288	0	2	
65	0.00220988	2	64.9646	4	0	16	0	0	0	406	233	20	184842880	185009288	1	2	
17	0.00055247	1	16.9906	1	1	17	0	0	0	406	234	20	184698208	184842880	0	1	
565	0.0265186	5	564.708	48	0	11	0	0	0	406	227	23	186076248	186468736	5	2	
24	0.00110494	1	23.9867	2	1	12	0	0	0	408	228	19	185677032	186076248	0	5	
12	0.00055247	1	11.9934	1	1	12	0	0	0	408	226	20	185696480	186076248	0	5	
263	0.0116019	4	262.861	21	0	12	0	0	0	407	225	22	185716984	186076248	2	5	
42	0.00165741	3	41.9785	3	0	13	0	0	0	409	216	21	185448328	185716984	1	2	
29	0.00110494	2	28.9845	2	0	14	0	0	0	409	217	21	185216968	185448328	1	1	
15	0.00055247	1	14.9917	1	1	15	0	0	0	409	218	21	185022304	185216968	0	1	
65	0.00276235	1	64.9641	5	1	13	0	0	0	408	222	22	185448584	185716984	0	2	
12	0.00055247	1	11.9934	1	1	12	0	0	0	409	215	22	185736936	186076248	0	5	
12	0.00055247	1	11.9934	1	1	12	0	0	0	406	228	23	185754464	186076248	0	5	
10	0.00055247	1	9.99448	1	1	10	0	0	0	410	216	19	186363960	186929800	0	3	
1093	0.0519322	7	1092.48	94	0	10	0	0	0	409	207	22	186443576	186929800	2	3	
573	0.0259661	5	572.714	47	0	11	0	0	0	408	196	21	186031728	186443576	1	2	
375	0.0160216	4	374.808	29	0	12	0	0	0	407	190	21	185676136	186031728	1	1	
219	0.00883952	3	218.885	16	0	13	0	0	0	406	195	21	185447192	185676136	1	1	
141	0.0055247	2	140.923	10	0	14	0	0	0	406	194	21	185216264	185447192	1	1	
15	0.00055247	1	14.9917	1	1	15	0	0	0	406	193	21	185021712	185216264	0	1	
250	0.0110494	6	249.878	20	0	11	0	0	0	409	205	22	186032176	186443576	1	2	
151	0.00607717	5	150.927	11	0	12	0	0	0	409	202	20	185736488	186032176	1	1	
115	0.00441976	4	114.943	8	0	13	0	0	0	409	204	21	185464432	185736488	1	1	
76	0.00276235	3	75.9613	5	0	14	0	0	0	409	202	22	185230288	185464432	1	1	
62	0.00220988	2	61.9669	4	0	15	0	0	0	409	200	21	185021952	185230288	1	1	
32	0.00110494	1	31.9823	2	1	16	0	0	0	409	202	21	184851648	185021952	0	1	
11445	0.448053	23	11441	811	0	9	0	0	0	383	218	21	186866792	187503328	2	3	
2021	0.0856329	12	2020.14	155	0	10	0	0	0	382	217	21	186420248	186866792	1	2	
1711	0.0685063	11	1710.25	124	0	11	0	0	0	382	214	20	186033296	186420248	1	1	
1414	0.0535896	10	1413.36	97	0	12	0	0	0	384	216	21	185716152	186033296	1	1	
1090	0.0386729	9	1089.5	70	0	13	0	0	0	384	213	21	185448216	185716152	1	1	
895	0.0303859	8	894.575	55	0	14	0	0	0	385	214	21	185216856	185448216	1	1	
699	0.0226513	7	698.66	41	0	15	0	0	0	385	216	20	185008472	185216856	1	1	
504	0.0154692	6	503.752	28	0	16	0	0	0	387	213	19	184841968	185008472	1	1	
392	0.0116019	5	391.803	21	0	17	0	0	0	387	212	19	184697760	184841968	1	1	
290	0.00828705	4	289.851	15	0	18	0	0	0	386	211	20	184577632	184697760	1	1	
200	0.0055247	3	199.895	10	0	19	0	0	0	384	214	20	184467376	184577632	1	1	
124	0.00331482	2	123.934	6	0	20	0	0	0	386	214	20	184376800	184467376	1	1	
84	0.00220988	1	83.9536	4	1	21	0	0	0	386	213	20	184291640	184376800	0	1	
8353	0.296676	22	8350.03	537	0	10	0	0	0	400	204	18	186337904	186866792	1	2	
7653	0.258004	21	7650.16	467	0	11	0	0	0	394	205	17	185965136	186337904	2	1	
6626	0.209386	20	6623.49	379	0	12	0	0	0	398	201	18	185658032	185965136	1	2	
6074	0.183973	19	6071.61	333	0	13	0	0	0	393	207	18	185400320	185658032	1	1	
5541	0.161321	18	5538.74	292	0	14	0	0	0	399	208	15	185175528	185400320	1	1	
5093	0.143642	17	5090.85	260	0	15	0	0	0	398	205	18	184986848	185175528	1	1	
4643	0.127068	16	4640.97	230	0	16	0	0	0	398	204	18	184820496	184986848	1	1	
4067	0.107179	15	4065.18	194	0	17	0	0	0	396	206	18	184680920	184820496	2	1	
3539	0.0900526	14	3537.38	163	0	18	0	0	0	395	203	16	184556040	184680920	1	2	
3071	0.0756884	13	3069.56	137	0	19	0	0	0	398	204	17	184449768	184556040	1	1	
2634	0.0629816	12	2632.74	114	0	20	0	0	0	400	208	14	184360264	184449768	1	1	
